url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,WeeksonChart,Length,BPM
http://www.billboard.com/charts/hot-100/2017-06-03,6/3/2017,9,Stay,Zedd & Alessia Cara,StayZedd & Alessia Cara,1,9,7,12,3:24,86
http://www.billboard.com/charts/hot-100/2017-06-10,6/10/2017,9,XO TOUR Llif3,Lil Uzi Vert,XO TOUR Llif3Lil Uzi Vert,1,8,8,9,3:02,155
http://www.billboard.com/charts/hot-100/2017-06-17,6/17/2017,9,XO TOUR Llif3,Lil Uzi Vert,XO TOUR Llif3Lil Uzi Vert,1,9,8,10,3:02,155
http://www.billboard.com/charts/hot-100/2017-06-24,6/24/2017,9,Stay,Zedd & Alessia Cara,StayZedd & Alessia Cara,1,7,7,15,3:24,86
http://www.billboard.com/charts/hot-100/2017-07-01,7/1/2017,9,Congratulations,Post Malone Featuring Quavo,CongratulationsPost Malone Featuring Quavo,2,10,9,25,3:40,123
http://www.billboard.com/charts/hot-100/2017-07-08,7/8/2017,9,Something Just Like This,The Chainsmokers & Coldplay,Something Just Like ThisThe Chainsmokers & Coldplay,1,7,3,18,4:07,103
http://www.billboard.com/charts/hot-100/2017-07-15,7/15/2017,9,Mask Off,Future,Mask OffFuture,1,7,5,19,3:24,150
http://www.billboard.com/charts/hot-100/2017-07-22,7/22/2017,9,Congratulations,Post Malone Featuring Quavo,CongratulationsPost Malone Featuring Quavo,2,8,8,28,3:40,123
http://www.billboard.com/charts/hot-100/2017-07-29,7/29/2017,9,Unforgettable,French Montana Featuring Swae Lee,UnforgettableFrench Montana Featuring Swae Lee,1,10,9,14,3:53,98
http://www.billboard.com/charts/hot-100/2017-08-05,8/5/2017,9,Body Like A Back Road,Sam Hunt,Body Like A Back RoadSam Hunt,1,10,6,25,2:45,99
http://www.billboard.com/charts/hot-100/2017-08-12,8/12/2017,9,Attention,Charlie Puth,AttentionCharlie Puth,1,10,9,14,3:28,100
http://www.billboard.com/charts/hot-100/2017-08-19,8/19/2017,9,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,7,1,30,3:53,96
http://www.billboard.com/charts/hot-100/2017-08-26,8/26/2017,9,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,9,1,31,3:53,96
http://www.billboard.com/charts/hot-100/2017-09-02,9/2/2017,9,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,9,1,32,3:53,96
http://www.billboard.com/charts/hot-100/2017-09-09,9/9/2017,9,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,9,1,33,3:53,96
http://www.billboard.com/charts/hot-100/2017-09-16,9/16/2017,9,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,1-800-273-8255Logic Featuring Alessia Cara & Khalid,1,29,9,18,4:10,100
http://www.billboard.com/charts/hot-100/2017-09-23,9/23/2017,9,Unforgettable,French Montana Featuring Swae Lee,UnforgettableFrench Montana Featuring Swae Lee,1,7,3,22,3:53,98
http://www.billboard.com/charts/hot-100/2017-09-30,9/30/2017,9,Believer,Imagine Dragons,BelieverImagine Dragons,1,8,4,32,3:24,125
http://www.billboard.com/charts/hot-100/2017-10-07,10/7/2017,9,Attention,Charlie Puth,AttentionCharlie Puth,1,8,5,22,3:28,100
http://www.billboard.com/charts/hot-100/2017-10-14,10/14/2017,9,Rake It Up,Yo Gotti Featuring Nicki Minaj,Rake It UpYo Gotti Featuring Nicki Minaj,1,8,8,13,4:36,150
http://www.billboard.com/charts/hot-100/2017-10-21,10/21/2017,9,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,5,1,38,3:48,89
http://www.billboard.com/charts/hot-100/2017-10-28,10/28/2017,9,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,8,8,14,3:23,144
https://www.billboard.com/charts/hot-100/2017-11-04,11/4/2017,9,Unforgettable,French Montana Featuring Swae Lee,UnforgettableFrench Montana Featuring Swae Lee,1,10,3,28,3:53,98
https://www.billboard.com/charts/hot-100/2017-11-11,11/11/2017,9,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,1,8,5,7,3:21,92
https://www.billboard.com/charts/hot-100/2017-11-18,11/18/2017,9,Mi Gente,J Balvin & Willy William Featuring Beyonce,Mi GenteJ Balvin & Willy William Featuring Beyonce,1,8,3,18,3:09,105
https://www.billboard.com/charts/hot-100/2017-11-25,11/25/2017,9,What Lovers Do,Maroon 5 Featuring SZA,What Lovers DoMaroon 5 Featuring SZA,1,12,9,11,3:19,110
https://www.billboard.com/charts/hot-100/2017-12-02,12/2/2017,9,Feel It Still,Portugal. The Man,Feel It StillPortugal. The Man,1,7,4,22,2:34,79
https://www.billboard.com/charts/hot-100/2017-12-09,12/9/2017,9,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,12,6,20,3:23,144
https://www.billboard.com/charts/hot-100/2017-12-16,12/16/2017,9,What Lovers Do,Maroon 5 Featuring SZA,What Lovers DoMaroon 5 Featuring SZA,1,10,9,14,3:19,110
https://www.billboard.com/charts/hot-100/2017-12-23,12/23/2017,9,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,7,1,23,3:43,125
https://www.billboard.com/charts/hot-100/2017-12-30,12/30/2017,9,All I Want For Christmas Is You,Mariah Carey,All I Want For Christmas Is YouMariah Carey,7,11,9,22,4:01,154
https://www.billboard.com/charts/hot-100/2018-01-06,1/6/2018,9,Bad At Love,Halsey,Bad At LoveHalsey,1,10,8,16,3:01,118
https://www.billboard.com/charts/hot-100/2018-01-13,1/13/2018,9,Gucci Gang,Lil Pump,Gucci GangLil Pump,1,6,3,16,2:04,120
https://www.billboard.com/charts/hot-100/2018-01-20,1/20/2018,9,Filthy,Justin Timberlake,FilthyJustin Timberlake,1,,9,1,4:53,97
https://www.billboard.com/charts/hot-100/2018-01-27,1/27/2018,9,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,1,8,4,18,3:21,92
https://www.billboard.com/charts/hot-100/2018-02-03,2/3/2018,9,Thunder,Imagine Dragons,ThunderImagine Dragons,1,6,4,38,3:07,168
https://www.billboard.com/charts/hot-100/2018-02-10,2/10/2018,9,Say Something,Justin Timberlake Featuring Chris Stapleton,Say SomethingJustin Timberlake Featuring Chris Stapleton,1,,9,1,3:49,141
https://www.billboard.com/charts/hot-100/2018-02-17,2/17/2018,9,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,11,9,15,2:43,154
https://www.billboard.com/charts/hot-100/2018-02-24,2/24/2018,9,All The Stars,Kendrick Lamar & SZA,All The StarsKendrick Lamar & SZA,1,31,9,6,3:52,97
https://www.billboard.com/charts/hot-100/2018-03-03,3/3/2018,9,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,11,7,3,3:31,101
https://www.billboard.com/charts/hot-100/2018-03-10,3/10/2018,9,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,9,7,4,3:31,101
https://www.billboard.com/charts/hot-100/2018-03-17,3/17/2018,9,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,9,7,5,3:31,101
https://www.billboard.com/charts/hot-100/2018-03-24,3/24/2018,9,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,7,5,5,3:01,140
https://www.billboard.com/charts/hot-100/2018-03-31,3/31/2018,9,Freaky Friday,Lil Dicky Featuring Chris Brown,Freaky FridayLil Dicky Featuring Chris Brown,1,,9,1,3:36,133
https://www.billboard.com/charts/hot-100/2018-04-07,4/7/2018,9,Sad!,XXXTENTACION,Sad!XXXTENTACION,1,7,7,4,2:46,75
https://www.billboard.com/charts/hot-100/2018-04-14,4/14/2018,9,Freaky Friday,Lil Dicky Featuring Chris Brown,Freaky FridayLil Dicky Featuring Chris Brown,1,8,8,3,3:36,133
https://www.billboard.com/charts/hot-100/2018-04-21,4/21/2018,9,Freaky Friday,Lil Dicky Featuring Chris Brown,Freaky FridayLil Dicky Featuring Chris Brown,1,9,8,4,3:36,133
https://www.billboard.com/charts/hot-100/2018-04-28,4/28/2018,9,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,8,8,2,4:13,136
https://www.billboard.com/charts/hot-100/2018-05-05,5/5/2018,9,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,6,5,11,3:01,140
https://www.billboard.com/charts/hot-100/2018-05-12,5/12/2018,9,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,9,5,12,3:01,140
https://www.billboard.com/charts/hot-100/2018-05-19,5/19/2018,9,Perfect,Ed Sheeran,PerfectEd Sheeran,2,12,1,36,4:23,95
https://www.billboard.com/charts/hot-100/2018-05-26,5/26/2018,9,Never Be The Same,Camila Cabello,Never Be The SameCamila Cabello,2,8,6,21,3:46,130
https://www.billboard.com/charts/hot-100/2018-06-02,6/2/2018,9,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,7,3,5,3:25,122
https://www.billboard.com/charts/hot-100/2018-06-09,6/9/2018,9,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,7,2,31,2:43,154
https://www.billboard.com/charts/hot-100/2018-06-16,6/16/2018,9,Lucid Dreams,Juice WRLD,Lucid DreamsJuice WRLD,1,15,9,4,3:59,84
https://www.billboard.com/charts/hot-100/2018-06-23,6/23/2018,9,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,13,3,8,3:25,122
https://www.billboard.com/charts/hot-100/2018-06-30,6/30/2018,9,No Tears Left To Cry,Ariana Grande,No Tears Left To CryAriana Grande,1,9,3,9,3:25,122
https://www.billboard.com/charts/hot-100/2018-07-07,7/7/2018,9,God's Plan,Drake,God's PlanDrake,1,8,1,23,3:18,77
https://www.billboard.com/charts/hot-100/2018-07-14,7/14/2018,9,Don't Matter To Me,Drake Featuring Michael Jackson,Don't Matter To MeDrake Featuring Michael Jackson,1,,9,1,4:05,103
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,9,Psycho,Post Malone Featuring Ty Dolla $ign,PsychoPost Malone Featuring Ty Dolla $ign,1,12,1,20,3:41,140
https://www.billboard.com/charts/hot-100/2018-07-28,7/28/2018,9,Psycho,Post Malone Featuring Ty Dolla $ign,PsychoPost Malone Featuring Ty Dolla $ign,1,9,1,21,3:41,140
https://www.billboard.com/charts/hot-100/2018-08-04,8/4/2018,9,Psycho,Post Malone Featuring Ty Dolla $ign,PsychoPost Malone Featuring Ty Dolla $ign,1,9,1,22,3:41,140
https://www.billboard.com/charts/hot-100/2018-08-11,8/11/2018,9,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,10,9,10,3:52,98
https://www.billboard.com/charts/hot-100/2018-08-18,8/18/2018,9,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,9,9,11,3:52,98
https://www.billboard.com/charts/hot-100/2018-08-25,8/25/2018,9,Boo'd Up,Ella Mai,Boo'd UpElla Mai,1,10,5,20,4:16,82
https://www.billboard.com/charts/hot-100/2018-09-01,9/1/2018,9,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,7,4,3,5:12,155
https://www.billboard.com/charts/hot-100/2018-09-08,9/8/2018,9,Love Lies,Khalid & Normani,Love LiesKhalid & Normani,1,11,9,28,3:21,144
https://www.billboard.com/charts/hot-100/2018-09-15,9/15/2018,9,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,7,4,5,5:12,155
https://www.billboard.com/charts/hot-100/2018-09-22,9/22/2018,9,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,10,8,16,3:52,98
https://www.billboard.com/charts/hot-100/2018-09-29,9/29/2018,9,Sicko Mode,Travis Scott,Sicko ModeTravis Scott,1,8,4,7,5:12,155
https://www.billboard.com/charts/hot-100/2018-10-06,10/6/2018,9,I Love It,Kanye West & Lil Pump,I Love ItKanye West & Lil Pump,1,7,6,3,2:07,104
https://www.billboard.com/charts/hot-100/2018-10-13,10/13/2018,9,In My Feelings,Drake,In My FeelingsDrake,1,4,1,14,3:37,91
https://www.billboard.com/charts/hot-100/2018-10-20,10/20/2018,9,I Like It,"Cardi B, Bad Bunny & J Balvin","I Like ItCardi B, Bad Bunny & J Balvin",1,11,1,27,4:13,136
https://www.billboard.com/charts/hot-100/2018-10-27,10/27/2018,9,Youngblood,5 Seconds Of Summer,Youngblood5 Seconds Of Summer,1,7,7,20,3:23,120
https://www.billboard.com/charts/hot-100/2018-11-03,11/3/2018,9,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse)Post Malone & Swae Lee,1,,9,1,2:38,90
https://www.billboard.com/charts/hot-100/2018-11-10,11/10/2018,9,Without Me,Halsey,Without MeHalsey,1,12,9,4,3:21,136
https://www.billboard.com/charts/hot-100/2018-11-17,11/17/2018,9,Mo Bamba,Sheck Wes,Mo BambaSheck Wes,1,10,9,11,3:03,146
https://www.billboard.com/charts/hot-100/2018-11-24,11/24/2018,9,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,1,8,2,5,3:48,98
https://www.billboard.com/charts/hot-100/2018-12-01,12/1/2018,9,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,10,4,10,2:25,113
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,9,Girls Like You,Maroon 5 Featuring Cardi B,Girls Like YouMaroon 5 Featuring Cardi B,1,8,1,27,3:55,125
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,9,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,8,4,12,2:25,113
https://www.billboard.com/charts/hot-100/2018-12-22,12/22/2018,9,ZEZE,Kodak Black Featuring Travis Scott & Offset,ZEZEKodak Black Featuring Travis Scott & Offset,1,8,2,9,3:48,98
https://www.billboard.com/charts/hot-100/2018-12-29,12/29/2018,9,Drip Too Hard,Lil Baby & Gunna,Drip Too HardLil Baby & Gunna,1,8,4,14,2:25,113
