url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,WeeksonChart,Length,BPM
http://www.billboard.com/charts/hot-100/2015-03-21,3/21/2015,7,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,9,7,11,4:37,120
http://www.billboard.com/charts/hot-100/2015-03-28,3/28/2015,7,Style,Taylor Swift,StyleTaylor Swift,3,6,6,14,3:51,95
http://www.billboard.com/charts/hot-100/2015-04-04,4/4/2015,7,Style,Taylor Swift,StyleTaylor Swift,3,7,6,15,3:51,95
http://www.billboard.com/charts/hot-100/2015-04-11,4/11/2015,7,Style,Taylor Swift,StyleTaylor Swift,3,7,6,16,3:51,95
http://www.billboard.com/charts/hot-100/2015-04-18,4/18/2015,7,Style,Taylor Swift,StyleTaylor Swift,3,7,6,17,3:51,95
http://www.billboard.com/charts/hot-100/2015-04-25,4/25/2015,7,Love Me Like You Do,Ellie Goulding,Love Me Like You DoEllie Goulding,1,3,3,14,4:12,95
http://www.billboard.com/charts/hot-100/2015-05-02,5/2/2015,7,Thinking Out Loud,Ed Sheeran,Thinking Out LoudEd Sheeran,1,5,2,28,4:41,79
http://www.billboard.com/charts/hot-100/2015-05-09,5/9/2015,7,Shut Up And Dance,WALK THE MOON,Shut Up And DanceWALK THE MOON,2,8,7,24,3:19,128
http://www.billboard.com/charts/hot-100/2015-05-16,5/16/2015,7,Love Me Like You Do,Ellie Goulding,Love Me Like You DoEllie Goulding,1,6,3,17,4:12,95
http://www.billboard.com/charts/hot-100/2015-05-23,5/23/2015,7,Love Me Like You Do,Ellie Goulding,Love Me Like You DoEllie Goulding,1,7,3,18,4:12,95
http://www.billboard.com/charts/hot-100/2015-05-30,5/30/2015,7,Sugar,Maroon 5,SugarMaroon 5,1,6,2,18,3:55,120
http://www.billboard.com/charts/hot-100/2015-06-06,6/6/2015,7,Want To Want Me,Jason Derulo,Want To Want MeJason Derulo,1,6,6,11,3:27,114
http://www.billboard.com/charts/hot-100/2015-06-13,6/13/2015,7,Want To Want Me,Jason Derulo,Want To Want MeJason Derulo,1,7,6,12,3:27,114
http://www.billboard.com/charts/hot-100/2015-06-20,6/20/2015,7,Earned It (Fifty Shades Of Grey),The Weeknd,Earned It (Fifty Shades Of Grey)The Weeknd,1,6,3,24,4:37,120
http://www.billboard.com/charts/hot-100/2015-06-27,6/27/2015,7,Cheerleader,OMI,CheerleaderOMI,1,11,7,8,3:00,118
http://www.billboard.com/charts/hot-100/2015-07-04,7/4/2015,7,Want To Want Me,Jason Derulo,Want To Want MeJason Derulo,1,5,5,15,3:27,114
http://www.billboard.com/charts/hot-100/2015-07-11,7/11/2015,7,Watch Me,Silento,Watch MeSilento,1,11,7,18,3:05,140
http://www.billboard.com/charts/hot-100/2015-07-18,7/18/2015,7,Shut Up And Dance,WALK THE MOON,Shut Up And DanceWALK THE MOON,2,5,4,34,3:19,128
http://www.billboard.com/charts/hot-100/2015-07-25,7/25/2015,7,Shut Up And Dance,WALK THE MOON,Shut Up And DanceWALK THE MOON,2,7,4,35,3:19,128
http://www.billboard.com/charts/hot-100/2015-08-01,8/1/2015,7,Shut Up And Dance,WALK THE MOON,Shut Up And DanceWALK THE MOON,2,7,4,36,3:19,128
http://www.billboard.com/charts/hot-100/2015-08-08,8/8/2015,7,My Way,Fetty Wap Featuring Monty,My WayFetty Wap Featuring Monty,2,87,7,3,3:39,120
http://www.billboard.com/charts/hot-100/2015-08-15,8/15/2015,7,Trap Queen,Fetty Wap,Trap QueenFetty Wap,1,6,2,28,3:42,148
http://www.billboard.com/charts/hot-100/2015-08-22,8/22/2015,7,Fight Song,Rachel Platten,Fight SongRachel Platten,1,9,7,17,3:24,176
http://www.billboard.com/charts/hot-100/2015-08-29,8/29/2015,7,Trap Queen,Fetty Wap,Trap QueenFetty Wap,1,9,2,30,3:42,148
http://www.billboard.com/charts/hot-100/2015-09-05,9/5/2015,7,Fight Song,Rachel Platten,Fight SongRachel Platten,1,6,6,19,3:24,176
http://www.billboard.com/charts/hot-100/2015-09-12,9/12/2015,7,679,Fetty Wap Featuring Remy Boyz,679Fetty Wap Featuring Remy Boyz,1,8,7,9,3:16,95
http://www.billboard.com/charts/hot-100/2015-09-19,9/19/2015,7,Good For You,Selena Gomez Featuring A$AP Rocky,Good For YouSelena Gomez Featuring A$AP Rocky,1,6,6,11,3:29,120
http://www.billboard.com/charts/hot-100/2015-09-26,9/26/2015,7,Good For You,Selena Gomez Featuring A$AP Rocky,Good For YouSelena Gomez Featuring A$AP Rocky,1,7,6,12,3:29,120
http://www.billboard.com/charts/hot-100/2015-10-03,10/3/2015,7,679,Fetty Wap Featuring Remy Boyz,679Fetty Wap Featuring Remy Boyz,1,8,7,12,3:16,95
http://www.billboard.com/charts/hot-100/2015-10-10,10/10/2015,7,Locked Away,R. City Featuring Adam Levine,Locked AwayR. City Featuring Adam Levine,1,6,6,10,3:47,122
http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,7,Watch Me,Silento,Watch MeSilento,1,5,3,32,3:05,140
http://www.billboard.com/charts/hot-100/2015-10-24,10/24/2015,7,Locked Away,R. City Featuring Adam Levine,Locked AwayR. City Featuring Adam Levine,1,6,6,12,3:47,122
http://www.billboard.com/charts/hot-100/2015-10-31,10/31/2015,7,Can't Feel My Face,The Weeknd,Can't Feel My FaceThe Weeknd,1,6,1,19,3:33,108
http://www.billboard.com/charts/hot-100/2015-11-07,11/7/2015,7,Can't Feel My Face,The Weeknd,Can't Feel My FaceThe Weeknd,1,7,1,20,3:33,108
http://www.billboard.com/charts/hot-100/2015-11-14,11/14/2015,7,Wildest Dreams,Taylor Swift,Wildest DreamsTaylor Swift,2,5,5,10,3:40,140
http://www.billboard.com/charts/hot-100/2015-11-21,11/21/2015,7,Focus,Ariana Grande,FocusAriana Grande,1,,7,1,3:31,100
http://www.billboard.com/charts/hot-100/2015-11-28,11/28/2015,7,679,Fetty Wap Featuring Remy Boyz,679Fetty Wap Featuring Remy Boyz,1,9,4,20,3:16,95
http://www.billboard.com/charts/hot-100/2015-12-05,12/5/2015,7,Stitches,Shawn Mendes,StitchesShawn Mendes,1,5,4,26,3:26,150
http://www.billboard.com/charts/hot-100/2015-12-12,12/12/2015,7,Love Yourself,Justin Bieber,Love YourselfJustin Bieber,1,4,4,2,3:53,103
http://www.billboard.com/charts/hot-100/2015-12-19,12/19/2015,7,Love Yourself,Justin Bieber,Love YourselfJustin Bieber,1,7,4,3,3:53,103
http://www.billboard.com/charts/hot-100/2015-12-26,12/26/2015,7,Stitches,Shawn Mendes,StitchesShawn Mendes,1,6,4,29,3:26,150
http://www.billboard.com/charts/hot-100/2016-01-02,1/2/2016,7,The Hills,The Weeknd,The HillsThe Weeknd,1,6,1,30,4:02,113
http://www.billboard.com/charts/hot-100/2016-01-09,1/9/2016,7,Here,Alessia Cara,HereAlessia Cara,1,8,7,21,3:19,120
http://www.billboard.com/charts/hot-100/2016-01-16,1/16/2016,7,Same Old Love,Selena Gomez,Same Old LoveSelena Gomez,1,6,6,16,3:49,98
http://www.billboard.com/charts/hot-100/2016-01-23,1/23/2016,7,Stitches,Shawn Mendes,StitchesShawn Mendes,1,6,4,33,3:26,150
http://www.billboard.com/charts/hot-100/2016-01-30,1/30/2016,7,Hotline Bling,Drake,Hotline BlingDrake,1,4,2,24,4:27,135
http://www.billboard.com/charts/hot-100/2016-02-06,2/6/2016,7,Same Old Love,Selena Gomez,Same Old LoveSelena Gomez,1,5,5,19,3:49,98
http://www.billboard.com/charts/hot-100/2016-02-13,2/13/2016,7,Hands To Myself,Selena Gomez,Hands To MyselfSelena Gomez,1,21,7,8,3:20,111
http://www.billboard.com/charts/hot-100/2016-02-20,2/20/2016,7,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,9,7,2,3:39,92
http://www.billboard.com/charts/hot-100/2016-02-27,2/27/2016,7,Pillowtalk,Zayn,PillowtalkZayn,1,1,1,2,3:22,125
http://www.billboard.com/charts/hot-100/2016-03-05,3/5/2016,7,Hello,Adele,HelloAdele,1,6,1,17,4:55,158
http://www.billboard.com/charts/hot-100/2016-03-12,3/12/2016,7,"Me, Myself & I",G-Eazy x Bebe Rexha,"Me, Myself & IG-Eazy x Bebe Rexha",1,8,7,17,4:11,112
http://www.billboard.com/charts/hot-100/2016-03-19,3/19/2016,7,"Me, Myself & I",G-Eazy x Bebe Rexha,"Me, Myself & IG-Eazy x Bebe Rexha",1,7,7,18,4:11,112
http://www.billboard.com/charts/hot-100/2016-03-26,3/26/2016,7,"Me, Myself & I",G-Eazy x Bebe Rexha,"Me, Myself & IG-Eazy x Bebe Rexha",1,7,7,19,4:11,112
http://www.billboard.com/charts/hot-100/2016-04-02,4/2/2016,7,"Me, Myself & I",G-Eazy x Bebe Rexha,"Me, Myself & IG-Eazy x Bebe Rexha",1,7,7,20,4:11,112
http://www.billboard.com/charts/hot-100/2016-04-09,4/9/2016,7,"Me, Myself & I",G-Eazy x Bebe Rexha,"Me, Myself & IG-Eazy x Bebe Rexha",1,7,7,21,4:11,112
http://www.billboard.com/charts/hot-100/2016-04-16,4/16/2016,7,Stressed Out,twenty one pilots,Stressed Outtwenty one pilots,3,5,2,28,3:22,170
http://www.billboard.com/charts/hot-100/2016-04-23,4/23/2016,7,My House,Flo Rida,My HouseFlo Rida,1,6,4,22,3:12,94
http://www.billboard.com/charts/hot-100/2016-04-30,4/30/2016,7,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,Work From HomeFifth Harmony Featuring Ty Dolla $ign,1,9,7,7,3:34,105
http://www.billboard.com/charts/hot-100/2016-05-07,5/7/2016,7,No,Meghan Trainor,NoMeghan Trainor,1,4,3,7,3:12,147
http://www.billboard.com/charts/hot-100/2016-05-14,5/14/2016,7,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,Work From HomeFifth Harmony Featuring Ty Dolla $ign,1,6,6,9,3:34,105
http://www.billboard.com/charts/hot-100/2016-05-21,5/21/2016,7,Don't Let Me Down,The Chainsmokers Featuring Daya,Don't Let Me DownThe Chainsmokers Featuring Daya,2,14,7,12,3:28,160
http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,7,Don't Let Me Down,The Chainsmokers Featuring Daya,Don't Let Me DownThe Chainsmokers Featuring Daya,2,7,7,13,3:28,160
http://www.billboard.com/charts/hot-100/2016-06-04,6/4/2016,7,I Took A Pill In Ibiza,Mike Posner,I Took A Pill In IbizaMike Posner,1,5,4,18,3:17,102
http://www.billboard.com/charts/hot-100/2016-06-11,6/11/2016,7,I Took A Pill In Ibiza,Mike Posner,I Took A Pill In IbizaMike Posner,1,7,4,19,3:17,102
http://www.billboard.com/charts/hot-100/2016-06-18,6/18/2016,7,I Took A Pill In Ibiza,Mike Posner,I Took A Pill In IbizaMike Posner,1,7,4,20,3:17,102
http://www.billboard.com/charts/hot-100/2016-06-25,6/25/2016,7,This Is What You Came For,Calvin Harris Featuring Rihanna,This Is What You Came ForCalvin Harris Featuring Rihanna,1,9,7,6,3:42,124
http://www.billboard.com/charts/hot-100/2016-07-02,7/2/2016,7,Needed Me,Rihanna,Needed MeRihanna,1,9,7,20,3:11,111
http://www.billboard.com/charts/hot-100/2016-07-09,7/9/2016,7,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,Work From HomeFifth Harmony Featuring Ty Dolla $ign,1,5,4,17,3:34,105
http://www.billboard.com/charts/hot-100/2016-07-16,7/16/2016,7,Needed Me,Rihanna,Needed MeRihanna,1,8,7,22,3:11,111
http://www.billboard.com/charts/hot-100/2016-07-23,7/23/2016,7,Needed Me,Rihanna,Needed MeRihanna,1,7,7,23,3:11,111
http://www.billboard.com/charts/hot-100/2016-07-30,7/30/2016,7,Needed Me,Rihanna,Needed MeRihanna,1,7,7,24,3:11,111
http://www.billboard.com/charts/hot-100/2016-08-06,8/6/2016,7,Needed Me,Rihanna,Needed MeRihanna,1,7,7,25,3:11,111
http://www.billboard.com/charts/hot-100/2016-08-13,8/13/2016,7,Ride,twenty one pilots,Ridetwenty one pilots,1,6,6,20,3:34,75
http://www.billboard.com/charts/hot-100/2016-08-20,8/20/2016,7,Ride,twenty one pilots,Ridetwenty one pilots,1,7,6,21,3:34,75
http://www.billboard.com/charts/hot-100/2016-08-27,8/27/2016,7,Ride,twenty one pilots,Ridetwenty one pilots,1,7,6,22,3:34,75
http://www.billboard.com/charts/hot-100/2016-09-03,9/3/2016,7,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,5,1,20,2:53,104
http://www.billboard.com/charts/hot-100/2016-09-10,9/10/2016,7,Don't Let Me Down,The Chainsmokers Featuring Daya,Don't Let Me DownThe Chainsmokers Featuring Daya,2,8,3,28,3:28,160
http://www.billboard.com/charts/hot-100/2016-09-17,9/17/2016,7,Ride,twenty one pilots,Ridetwenty one pilots,1,5,5,25,3:34,75
http://www.billboard.com/charts/hot-100/2016-09-24,9/24/2016,7,This Is What You Came For,Calvin Harris Featuring Rihanna,This Is What You Came ForCalvin Harris Featuring Rihanna,1,6,3,19,3:42,124
http://www.billboard.com/charts/hot-100/2016-10-01,10/1/2016,7,This Is What You Came For,Calvin Harris Featuring Rihanna,This Is What You Came ForCalvin Harris Featuring Rihanna,1,7,3,20,3:42,124
http://www.billboard.com/charts/hot-100/2016-10-08,10/8/2016,7,Don't Let Me Down,The Chainsmokers Featuring Daya,Don't Let Me DownThe Chainsmokers Featuring Daya,2,5,3,32,3:28,160
http://www.billboard.com/charts/hot-100/2016-10-15,10/15/2016,7,Cheap Thrills,Sia Featuring Sean Paul,Cheap ThrillsSia Featuring Sean Paul,1,5,1,33,3:31,90
http://www.billboard.com/charts/hot-100/2016-10-22,10/22/2016,7,Treat You Better,Shawn Mendes,Treat You BetterShawn Mendes,1,6,6,18,3:07,83
http://www.billboard.com/charts/hot-100/2016-10-29,10/29/2016,7,Cold Water,Major Lazer Featuring Justin Bieber & MO,Cold WaterMajor Lazer Featuring Justin Bieber & MO,1,4,2,12,3:05,93
http://www.billboard.com/charts/hot-100/2016-11-05,11/5/2016,7,Cold Water,Major Lazer Featuring Justin Bieber & MO,Cold WaterMajor Lazer Featuring Justin Bieber & MO,1,7,2,13,3:05,93
http://www.billboard.com/charts/hot-100/2016-11-12,11/12/2016,7,Side To Side,Ariana Grande Featuring Nicki Minaj,Side To SideAriana Grande Featuring Nicki Minaj,1,8,7,9,3:46,159
http://www.billboard.com/charts/hot-100/2016-11-19,11/19/2016,7,24K Magic,Bruno Mars,24K MagicBruno Mars,1,6,5,4,3:45,107
http://www.billboard.com/charts/hot-100/2016-11-26,11/26/2016,7,Side To Side,Ariana Grande Featuring Nicki Minaj,Side To SideAriana Grande Featuring Nicki Minaj,1,6,6,11,3:46,159
http://www.billboard.com/charts/hot-100/2016-12-03,12/3/2016,7,Let Me Love You,DJ Snake Featuring Justin Bieber,Let Me Love YouDJ Snake Featuring Justin Bieber,1,5,4,15,3:25,100
http://www.billboard.com/charts/hot-100/2016-12-10,12/10/2016,7,Heathens,twenty one pilots,Heathenstwenty one pilots,1,5,2,23,3:15,90
http://www.billboard.com/charts/hot-100/2016-12-17,12/17/2016,7,Let Me Love You,DJ Snake Featuring Justin Bieber,Let Me Love YouDJ Snake Featuring Justin Bieber,1,8,4,17,3:25,100
http://www.billboard.com/charts/hot-100/2016-12-24,12/24/2016,7,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,Don't Wanna KnowMaroon 5 Featuring Kendrick Lamar,1,8,7,9,3:34,100
http://www.billboard.com/charts/hot-100/2016-12-31,12/31/2016,7,Deja Vu,J. Cole,Deja VuJ. Cole,1,,7,1,3:54,134
http://www.billboard.com/charts/hot-100/2017-01-07,1/7/2017,7,Let Me Love You,DJ Snake Featuring Justin Bieber,Let Me Love YouDJ Snake Featuring Justin Bieber,1,9,4,20,3:25,100
http://www.billboard.com/charts/hot-100/2017-01-14,1/14/2017,7,Side To Side,Ariana Grande Featuring Nicki Minaj,Side To SideAriana Grande Featuring Nicki Minaj,1,6,4,18,3:46,159
http://www.billboard.com/charts/hot-100/2017-01-21,1/21/2017,7,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,Don't Wanna KnowMaroon 5 Featuring Kendrick Lamar,1,11,7,13,3:34,100
http://www.billboard.com/charts/hot-100/2017-01-28,1/28/2017,7,24K Magic,Bruno Mars,24K MagicBruno Mars,1,5,4,14,3:45,107
http://www.billboard.com/charts/hot-100/2017-02-04,2/4/2017,7,Paris,The Chainsmokers,ParisThe Chainsmokers,1,,7,1,3:41,100
http://www.billboard.com/charts/hot-100/2017-02-11,2/11/2017,7,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,Don't Wanna KnowMaroon 5 Featuring Kendrick Lamar,1,9,7,16,3:34,100
http://www.billboard.com/charts/hot-100/2017-02-18,2/18/2017,7,Starboy,The Weeknd Featuring Daft Punk,StarboyThe Weeknd Featuring Daft Punk,1,8,1,20,3:50,93
http://www.billboard.com/charts/hot-100/2017-02-25,2/25/2017,7,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,5,1,28,4:04,95
http://www.billboard.com/charts/hot-100/2017-03-04,3/4/2017,7,That's What I Like,Bruno Mars,That's What I LikeBruno Mars,2,37,7,5,3:26,134
http://www.billboard.com/charts/hot-100/2017-03-11,3/11/2017,7,Love On The Brain,Rihanna,Love On The BrainRihanna,2,8,7,19,3:44,172
http://www.billboard.com/charts/hot-100/2017-03-18,3/18/2017,7,Paris,The Chainsmokers,ParisThe Chainsmokers,1,6,6,7,3:41,100
http://www.billboard.com/charts/hot-100/2017-03-25,3/25/2017,7,Paris,The Chainsmokers,ParisThe Chainsmokers,1,7,6,8,3:41,100
http://www.billboard.com/charts/hot-100/2017-04-01,4/1/2017,7,Love On The Brain,Rihanna,Love On The BrainRihanna,2,5,5,22,3:44,172
http://www.billboard.com/charts/hot-100/2017-04-08,4/8/2017,7,Something Just Like This,The Chainsmokers & Coldplay,Something Just Like ThisThe Chainsmokers & Coldplay,1,8,5,5,4:07,103
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,7,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker)Zayn / Taylor Swift,1,3,2,16,4:07,118
http://www.billboard.com/charts/hot-100/2017-04-22,4/22/2017,7,I Feel It Coming,The Weeknd Featuring Daft Punk,I Feel It ComingThe Weeknd Featuring Daft Punk,1,4,4,20,4:29,93
http://www.billboard.com/charts/hot-100/2017-04-29,4/29/2017,7,Mask Off,Future,Mask OffFuture,1,11,7,8,3:24,150
http://www.billboard.com/charts/hot-100/2017-05-06,5/6/2017,7,Stay,Zedd & Alessia Cara,StayZedd & Alessia Cara,1,14,7,8,3:24,86
http://www.billboard.com/charts/hot-100/2017-05-13,5/13/2017,7,DNA.,Kendrick Lamar,DNA.Kendrick Lamar,1,4,4,2,3:05,140
http://www.billboard.com/charts/hot-100/2017-05-20,5/20/2017,7,Mask Off,Future,Mask OffFuture,1,5,5,11,3:24,150
http://www.billboard.com/charts/hot-100/2017-05-27,5/27/2017,7,Something Just Like This,The Chainsmokers & Coldplay,Something Just Like ThisThe Chainsmokers & Coldplay,1,6,3,12,4:07,103
http://www.billboard.com/charts/hot-100/2017-06-03,6/3/2017,7,Mask Off,Future,Mask OffFuture,1,6,5,13,3:24,150
http://www.billboard.com/charts/hot-100/2017-06-10,6/10/2017,7,Stay,Zedd & Alessia Cara,StayZedd & Alessia Cara,1,9,7,13,3:24,86
http://www.billboard.com/charts/hot-100/2017-06-17,6/17/2017,7,Stay,Zedd & Alessia Cara,StayZedd & Alessia Cara,1,7,7,14,3:24,86
http://www.billboard.com/charts/hot-100/2017-06-24,6/24/2017,7,XO TOUR Llif3,Lil Uzi Vert,XO TOUR Llif3Lil Uzi Vert,1,9,7,11,3:02,155
http://www.billboard.com/charts/hot-100/2017-07-01,7/1/2017,7,Something Just Like This,The Chainsmokers & Coldplay,Something Just Like ThisThe Chainsmokers & Coldplay,1,8,3,17,4:07,103
http://www.billboard.com/charts/hot-100/2017-07-08,7/8/2017,7,Mask Off,Future,Mask OffFuture,1,6,5,18,3:24,150
http://www.billboard.com/charts/hot-100/2017-07-15,7/15/2017,7,Humble.,Kendrick Lamar,Humble.Kendrick Lamar,1,6,1,13,2:57,150
http://www.billboard.com/charts/hot-100/2017-07-22,7/22/2017,7,Believer,Imagine Dragons,BelieverImagine Dragons,1,6,6,22,3:24,125
http://www.billboard.com/charts/hot-100/2017-07-29,7/29/2017,7,Believer,Imagine Dragons,BelieverImagine Dragons,1,7,6,23,3:24,125
http://www.billboard.com/charts/hot-100/2017-08-05,8/5/2017,7,Believer,Imagine Dragons,BelieverImagine Dragons,1,7,6,24,3:24,125
http://www.billboard.com/charts/hot-100/2017-08-12,8/12/2017,7,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,6,1,29,3:53,96
http://www.billboard.com/charts/hot-100/2017-08-19,8/19/2017,7,Attention,Charlie Puth,AttentionCharlie Puth,1,9,7,15,3:28,100
http://www.billboard.com/charts/hot-100/2017-08-26,8/26/2017,7,That's What I Like,Bruno Mars,That's What I LikeBruno Mars,2,4,1,30,3:26,134
http://www.billboard.com/charts/hot-100/2017-09-02,9/2/2017,7,There's Nothing Holdin' Me Back,Shawn Mendes,There's Nothing Holdin' Me BackShawn Mendes,1,6,6,17,3:19,122
http://www.billboard.com/charts/hot-100/2017-09-09,9/9/2017,7,There's Nothing Holdin' Me Back,Shawn Mendes,There's Nothing Holdin' Me BackShawn Mendes,1,7,6,18,3:19,122
http://www.billboard.com/charts/hot-100/2017-09-16,9/16/2017,7,Unforgettable,French Montana Featuring Swae Lee,UnforgettableFrench Montana Featuring Swae Lee,1,6,3,21,3:53,98
http://www.billboard.com/charts/hot-100/2017-09-23,9/23/2017,7,Attention,Charlie Puth,AttentionCharlie Puth,1,5,5,20,3:28,100
http://www.billboard.com/charts/hot-100/2017-09-30,9/30/2017,7,Unforgettable,French Montana Featuring Swae Lee,UnforgettableFrench Montana Featuring Swae Lee,1,9,3,23,3:53,98
http://www.billboard.com/charts/hot-100/2017-10-07,10/7/2017,7,Believer,Imagine Dragons,BelieverImagine Dragons,1,9,4,33,3:24,125
http://www.billboard.com/charts/hot-100/2017-10-14,10/14/2017,7,Feel It Still,Portugal. The Man,Feel It StillPortugal. The Man,1,10,7,15,2:34,79
http://www.billboard.com/charts/hot-100/2017-10-21,10/21/2017,7,Thunder,Imagine Dragons,ThunderImagine Dragons,1,17,7,23,3:07,168
http://www.billboard.com/charts/hot-100/2017-10-28,10/28/2017,7,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,1,13,5,5,3:21,92
https://www.billboard.com/charts/hot-100/2017-11-04,11/4/2017,7,Sorry Not Sorry,Demi Lovato,Sorry Not SorryDemi Lovato,1,9,7,15,3:23,144
https://www.billboard.com/charts/hot-100/2017-11-11,11/11/2017,7,Havana,Camila Cabello Featuring Young Thug,HavanaCamila Cabello Featuring Young Thug,2,20,7,11,3:37,105
https://www.billboard.com/charts/hot-100/2017-11-18,11/18/2017,7,Gucci Gang,Lil Pump,Gucci GangLil Pump,1,14,7,8,2:04,120
https://www.billboard.com/charts/hot-100/2017-11-25,11/25/2017,7,Feel It Still,Portugal. The Man,Feel It StillPortugal. The Man,1,6,4,21,2:34,79
https://www.billboard.com/charts/hot-100/2017-12-02,12/2/2017,7,Perfect,Ed Sheeran,PerfectEd Sheeran,2,8,7,12,4:23,95
https://www.billboard.com/charts/hot-100/2017-12-09,12/9/2017,7,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,1,6,4,11,3:21,92
https://www.billboard.com/charts/hot-100/2017-12-16,12/16/2017,7,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,6,1,22,3:43,125
https://www.billboard.com/charts/hot-100/2017-12-23,12/23/2017,7,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,No LimitG-Eazy Featuring A$AP Rocky & Cardi B,1,8,7,13,4:05,176
https://www.billboard.com/charts/hot-100/2017-12-30,12/30/2017,7,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,1,6,4,14,3:21,92
https://www.billboard.com/charts/hot-100/2018-01-06,1/6/2018,7,MotorSport,"Migos, Nicki Minaj & Cardi B","MotorSportMigos, Nicki Minaj & Cardi B",1,7,6,8,5:03,138
https://www.billboard.com/charts/hot-100/2018-01-13,1/13/2018,7,Too Good At Goodbyes,Sam Smith,Too Good At GoodbyesSam Smith,1,8,4,16,3:21,92
https://www.billboard.com/charts/hot-100/2018-01-20,1/20/2018,7,Bad At Love,Halsey,Bad At LoveHalsey,1,6,6,18,3:01,118
https://www.billboard.com/charts/hot-100/2018-01-27,1/27/2018,7,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,No LimitG-Eazy Featuring A$AP Rocky & Cardi B,1,5,4,18,4:05,176
https://www.billboard.com/charts/hot-100/2018-02-03,2/3/2018,7,Diplomatic Immunity,Drake,Diplomatic ImmunityDrake,1,,7,1,4:15,75
https://www.billboard.com/charts/hot-100/2018-02-10,2/10/2018,7,New Rules,Dua Lipa,New RulesDua Lipa,1,8,7,26,3:29,116
https://www.billboard.com/charts/hot-100/2018-02-17,2/17/2018,7,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,1,,7,1,3:31,101
https://www.billboard.com/charts/hot-100/2018-02-24,2/24/2018,7,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,9,7,16,2:43,154
https://www.billboard.com/charts/hot-100/2018-03-03,3/3/2018,7,All The Stars,Kendrick Lamar & SZA,All The StarsKendrick Lamar & SZA,1,9,7,7,4:52,97
